id,name,lat,lon,country,line,tiv_usd,bi_tiv_usd,hub
LOC00250,Kingston Marine #0250,18.0625,-76.628,Jamaica,Marine Cargo,9974000,0,Kingston
LOC00251,Honolulu High-Net-Worth #0251,21.367,-157.8682,United States,High-Net-Worth Homeowners,7081000,0,Honolulu
LOC00252,San Francisco Commercial #0252,37.6601,-122.4132,United States,Commercial Property,92433000,54272000,San Francisco
LOC00253,Houston Commercial #0253,29.8189,-95.5086,United States,Commercial Property,5849000,1511000,Houston
LOC00254,Milan High-Net-Worth #0254,45.5028,9.0379,Italy,High-Net-Worth Homeowners,4057000,0,Milan
LOC00255,San Francisco Commercial #0255,37.6847,-122.0767,United States,Commercial Property,30782000,16316000,San Francisco
LOC00256,Hamburg Commercial #0256,53.5058,9.9607,Germany,Commercial Property,18967000,5990000,Hamburg
LOC00257,Hong Kong Commercial #0257,22.4379,114.0947,China,Commercial Property,73592000,36941000,Hong Kong
LOC00258,New Orleans Commercial #0258,30.0049,-90.0563,United States,Commercial Property,23744000,5445000,New Orleans
LOC00259,Los Angeles Commercial #0259,34.1148,-118.189,United States,Commercial Property,15553000,8324000,Los Angeles
LOC00260,Miami High-Net-Worth #0260,25.8238,-80.1803,United States,High-Net-Worth Homeowners,2416000,0,Miami
LOC00261,Naha Okinawa Commercial #0261,26.3134,127.4502,Japan,Commercial Property,65912000,19050000,Naha Okinawa
LOC00262,Shanghai Marine #0262,31.3155,121.288,China,Marine Cargo,7047000,0,Shanghai
LOC00263,Praia Marine #0263,15.0403,-23.4959,Cape Verde,Marine Cargo,7633000,0,Praia
LOC00264,Milan Marine #0264,45.5054,9.2657,Italy,Marine Cargo,10424000,0,Milan
LOC00265,Miami Commercial #0265,25.8196,-80.2246,United States,Commercial Property,54384000,19633000,Miami
LOC00266,Miami High-Net-Worth #0266,25.8856,-80.2062,United States,High-Net-Worth Homeowners,3586000,0,Miami
LOC00267,Athens Commercial #0267,38.2477,23.8058,Greece,Commercial Property,12361000,4417000,Athens
LOC00268,Manzanillo Commercial #0268,18.9738,-104.3733,Mexico,Commercial Property,2995000,1590000,Manzanillo
LOC00269,Charleston Commercial #0269,32.6663,-79.9554,United States,Commercial Property,18333000,8078000,Charleston
LOC00270,Kampala High-Net-Worth #0270,0.3775,32.5849,Uganda,High-Net-Worth Homeowners,4848000,0,Kampala
LOC00271,Tokyo Commercial #0271,35.6904,139.7441,Japan,Commercial Property,73102000,17113000,Tokyo
LOC00272,New York Commercial #0272,40.9428,-73.8584,United States,Commercial Property,63212000,16592000,New York
LOC00273,San Francisco High-Net-Worth #0273,38.0582,-122.4772,United States,High-Net-Worth Homeowners,7141000,0,San Francisco
LOC00274,Dubai Commercial #0274,25.1738,55.2946,United Arab Emirates,Commercial Property,39055000,23151000,Dubai
LOC00275,Los Angeles High-Net-Worth #0275,34.1849,-118.2543,United States,High-Net-Worth Homeowners,6936000,0,Los Angeles
LOC00276,Tokyo Commercial #0276,35.6414,140.0241,Japan,Commercial Property,16926000,8023000,Tokyo
LOC00277,Jakarta High-Net-Worth #0277,-6.2043,107.1771,Indonesia,High-Net-Worth Homeowners,6516000,0,Jakarta
LOC00278,New York Commercial #0278,40.6719,-74.0154,United States,Commercial Property,16638000,9730000,New York
LOC00279,Houston Commercial #0279,29.8598,-95.2992,United States,Commercial Property,68827000,30005000,Houston
LOC00280,San Francisco Commercial #0280,37.7239,-122.5591,United States,Commercial Property,47458000,9594000,San Francisco
LOC00281,Maui High-Net-Worth #0281,20.8642,-156.3908,United States,High-Net-Worth Homeowners,4888000,0,Maui
LOC00282,Istanbul Commercial #0282,40.8925,28.5931,Türkiye,Commercial Property,17747000,6469000,Istanbul
LOC00283,Acapulco Commercial #0283,16.837,-99.8293,Mexico,Commercial Property,63336000,34277000,Acapulco
LOC00284,Hamburg Commercial #0284,53.4501,9.993,Germany,Commercial Property,27314000,9431000,Hamburg
LOC00285,Tampa Commercial #0285,27.8928,-82.46,United States,Commercial Property,11456000,3691000,Tampa
LOC00286,Shenzhen High-Net-Worth #0286,22.5323,114.0785,China,High-Net-Worth Homeowners,6303000,0,Shenzhen
LOC00287,Cabo San Lucas High-Net-Worth #0287,22.8116,-109.983,Mexico,High-Net-Worth Homeowners,1469000,0,Cabo San Lucas
LOC00288,San Diego Marine #0288,32.7232,-117.0966,United States,Marine Cargo,18590000,0,San Diego
LOC00289,San Diego Marine #0289,32.7506,-117.0958,United States,Marine Cargo,14720000,0,San Diego
LOC00290,Jakarta Commercial #0290,-6.08,106.6832,Indonesia,Commercial Property,172772000,61851000,Jakarta
LOC00291,Santiago Commercial #0291,-33.4616,-70.8793,Chile,Commercial Property,32608000,8102000,Santiago
LOC00292,Praia Commercial #0292,14.9537,-23.5952,Cape Verde,Commercial Property,25664000,8142000,Praia
LOC00293,Maui Commercial #0293,20.6279,-156.4297,United States,Commercial Property,3627000,1130000,Maui
LOC00294,Johannesburg Energy #0294,-26.5111,27.9979,South Africa,Energy,28563000,0,Johannesburg
LOC00295,Goma Commercial #0295,-1.6833,29.1324,Democratic Republic of the Congo,Commercial Property,29227000,6308000,Goma
LOC00296,Cabo San Lucas High-Net-Worth #0296,22.7784,-110.0683,Mexico,High-Net-Worth Homeowners,2534000,0,Cabo San Lucas
LOC00297,New York Commercial #0297,40.9933,-74.2398,United States,Commercial Property,52890000,19209000,New York
LOC00298,Acapulco Commercial #0298,16.8435,-99.6237,Mexico,Commercial Property,18818000,10733000,Acapulco
LOC00299,Rotterdam Commercial #0299,51.9653,4.4346,Netherlands,Commercial Property,8097000,4037000,Rotterdam
LOC00300,Rotterdam Marine #0300,51.9026,4.4777,Netherlands,Marine Cargo,37312000,0,Rotterdam
LOC00301,Nairobi Commercial #0301,-1.3737,37.0822,Kenya,Commercial Property,9245000,1896000,Nairobi
LOC00302,Tokyo Marine #0302,35.6523,139.583,Japan,Marine Cargo,11111000,0,Tokyo
LOC00303,Lagos Commercial #0303,6.3961,3.5969,Nigeria,Commercial Property,5552000,3243000,Lagos
LOC00304,Cabo San Lucas High-Net-Worth #0304,23.03,-109.9482,Mexico,High-Net-Worth Homeowners,3152000,0,Cabo San Lucas
LOC00305,Tokyo High-Net-Worth #0305,35.5681,139.7013,Japan,High-Net-Worth Homeowners,9673000,0,Tokyo
LOC00306,New Orleans Marine #0306,29.8919,-90.1615,United States,Marine Cargo,4193000,0,New Orleans
LOC00307,Kaohsiung Marine #0307,22.7553,120.2865,Taiwan,Marine Cargo,19823000,0,Kaohsiung
LOC00308,Kampala Commercial #0308,0.3671,32.4777,Uganda,Commercial Property,7158000,2030000,Kampala
LOC00309,Mexico City Commercial #0309,19.4306,-99.1306,Mexico,Commercial Property,15404000,6358000,Mexico City
LOC00310,Tokyo High-Net-Worth #0310,35.7088,139.4585,Japan,High-Net-Worth Homeowners,3290000,0,Tokyo
LOC00311,Naha Okinawa Marine #0311,26.0908,127.563,Japan,Marine Cargo,7528000,0,Naha Okinawa
LOC00312,Shenzhen Commercial #0312,22.7128,114.2635,China,Commercial Property,18349000,3736000,Shenzhen
LOC00313,Dubai Commercial #0313,25.1787,55.3026,United Arab Emirates,Commercial Property,39736000,21072000,Dubai
LOC00314,New York Commercial #0314,40.6908,-73.9283,United States,Commercial Property,14305000,5859000,New York
LOC00315,Milan Commercial #0315,45.4182,9.264,Italy,Commercial Property,66665000,14667000,Milan
LOC00316,Tokyo Commercial #0316,35.8205,139.7524,Japan,Commercial Property,78654000,44839000,Tokyo
LOC00317,Manila High-Net-Worth #0317,14.6234,120.9729,Philippines,High-Net-Worth Homeowners,5800000,0,Manila
LOC00318,San Francisco Commercial #0318,37.7023,-122.359,United States,Commercial Property,20104000,8778000,San Francisco
LOC00319,Los Angeles Commercial #0319,34.0834,-118.3936,United States,Commercial Property,64418000,31349000,Los Angeles
LOC00320,Taipei Commercial #0320,25.0494,121.6496,Taiwan,Commercial Property,28022000,16669000,Taipei
LOC00321,Houston Energy #0321,29.7177,-95.4612,United States,Energy,43358000,0,Houston
LOC00322,Hamburg Commercial #0322,53.5309,9.7825,Germany,Commercial Property,24456000,13352000,Hamburg
LOC00323,New York High-Net-Worth #0323,40.8552,-73.9663,United States,High-Net-Worth Homeowners,875000,0,New York
LOC00324,Milan Commercial #0324,45.5711,9.4001,Italy,Commercial Property,7716000,4565000,Milan
LOC00325,Cabo San Lucas High-Net-Worth #0325,22.9645,-109.8783,Mexico,High-Net-Worth Homeowners,1907000,0,Cabo San Lucas
LOC00326,Osaka Commercial #0326,34.617,135.4029,Japan,Commercial Property,32226000,9132000,Osaka
LOC00327,Dubai Commercial #0327,24.9409,55.3271,United Arab Emirates,Commercial Property,15389000,3236000,Dubai
LOC00328,San Juan High-Net-Worth #0328,18.2621,-66.3794,Puerto Rico,High-Net-Worth Homeowners,4234000,0,San Juan
LOC00329,Miami High-Net-Worth #0329,25.6431,-79.8739,United States,High-Net-Worth Homeowners,1969000,0,Miami
LOC00330,La Paz BCS High-Net-Worth #0330,24.1577,-110.2317,Mexico,High-Net-Worth Homeowners,5044000,0,La Paz BCS
LOC00331,Tampa Commercial #0331,27.9077,-82.2717,United States,Commercial Property,50986000,27084000,Tampa
LOC00332,Taipei Commercial #0332,25.021,121.5517,Taiwan,Commercial Property,17062000,8769000,Taipei
LOC00333,Osaka Commercial #0333,34.5473,135.4823,Japan,Commercial Property,15735000,5490000,Osaka
LOC00334,Tokyo Commercial #0334,35.8188,139.8157,Japan,Commercial Property,12689000,3241000,Tokyo
LOC00335,Rotterdam Commercial #0335,51.8851,4.5271,Netherlands,Commercial Property,22138000,10976000,Rotterdam
LOC00336,San Juan Commercial #0336,18.526,-66.0821,Puerto Rico,Commercial Property,14718000,3869000,San Juan
LOC00337,Acapulco Commercial #0337,16.8074,-99.8773,Mexico,Commercial Property,73230000,36460000,Acapulco
LOC00338,Boston High-Net-Worth #0338,42.4859,-70.9943,United States,High-Net-Worth Homeowners,3189000,0,Boston
LOC00339,Shanghai Commercial #0339,31.033,121.564,China,Commercial Property,25252000,11778000,Shanghai
LOC00340,Manila High-Net-Worth #0340,14.417,121.0321,Philippines,High-Net-Worth Homeowners,3935000,0,Manila
LOC00341,Osaka Commercial #0341,34.7311,135.6268,Japan,Commercial Property,11483000,3289000,Osaka
LOC00342,Puerto Vallarta High-Net-Worth #0342,20.7266,-105.1745,Mexico,High-Net-Worth Homeowners,6148000,0,Puerto Vallarta
LOC00343,Manila Commercial #0343,14.6181,121.0764,Philippines,Commercial Property,14718000,6738000,Manila
LOC00344,Manila Commercial #0344,14.7299,120.9819,Philippines,Commercial Property,39988000,23497000,Manila
LOC00345,Miami Marine #0345,25.5921,-80.0505,United States,Marine Cargo,3865000,0,Miami
LOC00346,New York Commercial #0346,40.7049,-73.9746,United States,Commercial Property,32777000,11362000,New York
LOC00347,Manzanillo Commercial #0347,19.0803,-104.4295,Mexico,Commercial Property,32784000,17316000,Manzanillo
LOC00348,Naples FL Commercial #0348,26.1203,-81.804,United States,Commercial Property,8953000,3537000,Naples FL
LOC00349,Houston Marine #0349,29.5942,-95.2412,United States,Marine Cargo,24714000,0,Houston
LOC00350,Miami High-Net-Worth #0350,25.4993,-80.1459,United States,High-Net-Worth Homeowners,4090000,0,Miami
LOC00351,New Orleans Commercial #0351,29.6963,-90.2793,United States,Commercial Property,46803000,13599000,New Orleans
LOC00352,Taipei Commercial #0352,25.0198,121.5347,Taiwan,Commercial Property,14171000,4898000,Taipei
LOC00353,Nassau Commercial #0353,25.0725,-77.3184,Bahamas,Commercial Property,30076000,8969000,Nassau
LOC00354,Osaka High-Net-Worth #0354,34.5864,135.4938,Japan,High-Net-Worth Homeowners,6948000,0,Osaka
LOC00355,Surabaya Commercial #0355,-7.2298,112.6726,Indonesia,Commercial Property,18343000,7947000,Surabaya
LOC00356,Cancun Commercial #0356,21.1379,-86.9585,Mexico,Commercial Property,25358000,7290000,Cancun
LOC00357,Kaohsiung Commercial #0357,22.536,120.2288,Taiwan,Commercial Property,53823000,21437000,Kaohsiung
LOC00358,Kampala Commercial #0358,0.4229,32.5651,Uganda,Commercial Property,50219000,11110000,Kampala
LOC00359,Kinshasa High-Net-Worth #0359,-4.5462,15.2228,Democratic Republic of the Congo,High-Net-Worth Homeowners,16729000,0,Kinshasa
LOC00360,Cabo San Lucas Commercial #0360,22.9076,-109.9167,Mexico,Commercial Property,58795000,18119000,Cabo San Lucas
LOC00361,Hong Kong High-Net-Worth #0361,22.3069,114.2202,China,High-Net-Worth Homeowners,1291000,0,Hong Kong
LOC00362,Izmir Commercial #0362,38.4569,27.185,Türkiye,Commercial Property,49121000,12730000,Izmir
LOC00363,Mexico City Commercial #0363,19.5664,-99.2854,Mexico,Commercial Property,44590000,12710000,Mexico City
LOC00364,Miami High-Net-Worth #0364,25.7448,-80.2286,United States,High-Net-Worth Homeowners,5737000,0,Miami
LOC00365,Rotterdam Marine #0365,51.9246,4.1618,Netherlands,Marine Cargo,3118000,0,Rotterdam
LOC00366,Houston Commercial #0366,29.7177,-95.4466,United States,Commercial Property,19661000,5974000,Houston
LOC00367,Milan Commercial #0367,45.6198,9.4094,Italy,Commercial Property,26702000,11361000,Milan
LOC00368,Nassau High-Net-Worth #0368,24.9976,-77.3044,Bahamas,High-Net-Worth Homeowners,2673000,0,Nassau
LOC00369,Athens Commercial #0369,37.9661,23.7784,Greece,Commercial Property,17483000,5739000,Athens
LOC00370,New York Commercial #0370,40.6842,-74.1341,United States,Commercial Property,7302000,2032000,New York
LOC00371,Charleston Commercial #0371,32.7007,-79.997,United States,Commercial Property,36405000,20448000,Charleston
LOC00372,Acapulco High-Net-Worth #0372,16.978,-100.0393,Mexico,High-Net-Worth Homeowners,16900000,0,Acapulco
LOC00373,San Francisco Commercial #0373,37.7827,-122.4405,United States,Commercial Property,42072000,24093000,San Francisco
LOC00374,Manila Marine #0374,14.4517,120.9911,Philippines,Marine Cargo,46908000,0,Manila
LOC00375,Concepcion Commercial #0375,-36.9305,-73.1179,Chile,Commercial Property,11082000,3020000,Concepcion
LOC00376,Istanbul Commercial #0376,41.0147,28.978,Türkiye,Commercial Property,135474000,66235000,Istanbul
LOC00377,Boston Commercial #0377,42.3386,-71.3058,United States,Commercial Property,10695000,2402000,Boston
LOC00378,Kona / Hilo High-Net-Worth #0378,19.7357,-155.9342,United States,High-Net-Worth Homeowners,13117000,0,Kona / Hilo
LOC00379,Shenzhen Commercial #0379,22.5337,114.0661,China,Commercial Property,27688000,6326000,Shenzhen
LOC00380,Mumbai Commercial #0380,19.0775,72.8059,India,Commercial Property,17732000,5864000,Mumbai
LOC00381,Cabo San Lucas High-Net-Worth #0381,22.9352,-109.7667,Mexico,High-Net-Worth Homeowners,2485000,0,Cabo San Lucas
LOC00382,New York Commercial #0382,40.6942,-74.126,United States,Commercial Property,43330000,13031000,New York
LOC00383,Mexico City High-Net-Worth #0383,19.3546,-99.1736,Mexico,High-Net-Worth Homeowners,4926000,0,Mexico City
LOC00384,Lima High-Net-Worth #0384,-12.0054,-77.264,Peru,High-Net-Worth Homeowners,1643000,0,Lima
LOC00385,Naples FL Commercial #0385,26.2038,-81.6257,United States,Commercial Property,18410000,6800000,Naples FL
LOC00386,Manzanillo Marine #0386,19.0515,-104.6411,Mexico,Marine Cargo,17080000,0,Manzanillo
LOC00387,Shanghai Marine #0387,31.1556,121.4354,China,Marine Cargo,9891000,0,Shanghai
LOC00388,Charleston High-Net-Worth #0388,32.7784,-79.946,United States,High-Net-Worth Homeowners,4168000,0,Charleston
LOC00389,Istanbul High-Net-Worth #0389,41.0337,28.9717,Türkiye,High-Net-Worth Homeowners,7386000,0,Istanbul
LOC00390,San Juan Commercial #0390,18.2575,-65.9269,Puerto Rico,Commercial Property,18083000,5183000,San Juan
LOC00391,Kaohsiung Commercial #0391,22.7009,120.5765,Taiwan,Commercial Property,23375000,6368000,Kaohsiung
LOC00392,San Francisco Commercial #0392,37.8783,-122.428,United States,Commercial Property,13544000,4225000,San Francisco
LOC00393,Boston Commercial #0393,42.3567,-71.0957,United States,Commercial Property,36379000,18072000,Boston
LOC00394,Taipei Commercial #0394,24.9863,121.5584,Taiwan,Commercial Property,10050000,2421000,Taipei
LOC00395,Acapulco Marine #0395,16.8983,-99.9026,Mexico,Marine Cargo,13374000,0,Acapulco
LOC00396,Johannesburg Commercial #0396,-26.2216,28.0485,South Africa,Commercial Property,50639000,25084000,Johannesburg
LOC00397,Jakarta Commercial #0397,-6.2244,106.8573,Indonesia,Commercial Property,38683000,20496000,Jakarta
LOC00398,Cabo San Lucas High-Net-Worth #0398,22.8821,-109.9019,Mexico,High-Net-Worth Homeowners,3404000,0,Cabo San Lucas
LOC00399,London Commercial #0399,51.5084,-0.152,United Kingdom,Commercial Property,32496000,7448000,London
LOC00400,Hamburg Commercial #0400,53.4922,9.9891,Germany,Commercial Property,18993000,5311000,Hamburg
LOC00401,Milan Commercial #0401,45.5412,9.1634,Italy,Commercial Property,6462000,1712000,Milan
LOC00402,Hong Kong Commercial #0402,22.2632,114.1425,China,Commercial Property,90184000,32417000,Hong Kong
LOC00403,Concepcion Commercial #0403,-36.821,-73.0284,Chile,Commercial Property,23820000,12630000,Concepcion
LOC00404,Houston Energy #0404,29.7765,-95.4802,United States,Energy,89443000,0,Houston
LOC00405,Taipei Commercial #0405,24.7727,121.4447,Taiwan,Commercial Property,20065000,4144000,Taipei
LOC00406,Maui High-Net-Worth #0406,20.6107,-156.2824,United States,High-Net-Worth Homeowners,4695000,0,Maui
LOC00407,Mexico City Commercial #0407,19.4854,-99.1987,Mexico,Commercial Property,24042000,11746000,Mexico City
LOC00408,Kampala Commercial #0408,0.3267,32.505,Uganda,Commercial Property,4752000,1929000,Kampala
LOC00409,Boston Commercial #0409,42.43,-71.1792,United States,Commercial Property,33333000,19763000,Boston
LOC00410,Manzanillo Commercial #0410,19.137,-104.4238,Mexico,Commercial Property,18355000,7830000,Manzanillo
LOC00411,San Diego Commercial #0411,32.6791,-117.1267,United States,Commercial Property,40633000,24222000,San Diego
LOC00412,Houston Commercial #0412,29.7967,-95.4936,United States,Commercial Property,39760000,9909000,Houston
LOC00413,Miami High-Net-Worth #0413,25.6819,-80.1254,United States,High-Net-Worth Homeowners,2296000,0,Miami
LOC00414,Tokyo Commercial #0414,35.6572,139.6816,Japan,Commercial Property,27245000,7399000,Tokyo
LOC00415,Shanghai Energy #0415,31.2294,121.469,China,Energy,50010000,0,Shanghai
LOC00416,Acapulco Commercial #0416,16.8025,-99.5762,Mexico,Commercial Property,15168000,7867000,Acapulco
LOC00417,Mazatlan Commercial #0417,23.2082,-106.4194,Mexico,Commercial Property,28220000,7508000,Mazatlan
LOC00418,Maui Commercial #0418,20.7345,-156.5591,United States,Commercial Property,36849000,14906000,Maui
LOC00419,Los Angeles High-Net-Worth #0419,34.1707,-118.2435,United States,High-Net-Worth Homeowners,3862000,0,Los Angeles
